frame_id,instance_id,x,y
7.0,11081.0,1488.282,1398.793
8.0,11081.0,1485.369,1398.404
9.0,11081.0,1480.867,1398.103
10.0,11081.0,1476.356,1398.037
11.0,11081.0,1471.847,1398.208
12.0,11081.0,1467.355,1398.422
13.0,11081.0,1462.853,1398.637
18.0,11082.0,1482.162,1407.998
19.0,11082.0,1482.149,1407.989
20.0,11082.0,1482.135,1407.98
21.0,11082.0,1482.121,1407.971
22.0,11082.0,1482.107,1407.962
23.0,11082.0,1482.094,1407.953
24.0,11082.0,1482.08,1407.944
25.0,11082.0,1482.066,1407.935
26.0,11082.0,1482.396,1407.941
27.0,11082.0,1482.726,1407.947
28.0,11082.0,1483.056,1407.954
29.0,11082.0,1483.386,1407.96
30.0,11082.0,1483.716,1407.966
31.0,11082.0,1484.25,1408.004
32.0,11082.0,1484.782,1408.041
33.0,11082.0,1485.316,1408.079
34.0,11082.0,1485.849,1408.116
35.0,11082.0,1486.382,1408.153
36.0,11082.0,1486.717,1408.176
37.0,11082.0,1487.051,1408.199
38.0,11082.0,1487.387,1408.221
39.0,11082.0,1487.721,1408.244
25.0,11083.0,1448.385,1415.037
26.0,11083.0,1454.02,1414.235
27.0,11083.0,1459.643,1413.346
28.0,11083.0,1465.297,1412.63
29.0,11083.0,1470.771,1412.099
30.0,11083.0,1476.252,1411.566
31.0,11083.0,1481.854,1411.621
32.0,11083.0,1487.62,1411.824
33.0,11083.0,1493.403,1412.028
34.0,11083.0,1499.047,1412.613
35.0,11083.0,1504.673,1413.359
36.0,11083.0,1510.664,1414.278
37.0,11083.0,1516.794,1415.611
38.0,11083.0,1522.865,1417.219
39.0,11083.0,1528.851,1419.092
17.0,11084.0,1541.939,1411.51
18.0,11084.0,1537.926,1410.268
19.0,11084.0,1533.943,1409.035
20.0,11084.0,1529.964,1407.804
21.0,11084.0,1525.308,1406.465
22.0,11084.0,1520.68,1405.269
23.0,11084.0,1516.252,1404.367
24.0,11084.0,1511.618,1403.653
25.0,11084.0,1506.868,1403.164
26.0,11084.0,1502.118,1402.675
27.0,11084.0,1497.362,1402.246
28.0,11084.0,1492.278,1401.88
29.0,11084.0,1487.199,1401.513
30.0,11084.0,1482.114,1401.146
31.0,11084.0,1477.146,1400.751
32.0,11084.0,1472.065,1401.539
2.0,11085.0,1522.505,1399.657
3.0,11085.0,1520.528,1400.7
4.0,11085.0,1518.39,1401.356
5.0,11085.0,1516.166,1401.602
6.0,11085.0,1513.934,1401.428
7.0,11085.0,1511.113,1401.184
8.0,11085.0,1508.425,1400.953
9.0,11085.0,1504.993,1400.659
10.0,11085.0,1500.999,1400.382
11.0,11085.0,1496.876,1400.189
12.0,11085.0,1492.39,1399.981
13.0,11085.0,1487.637,1399.989
14.0,11085.0,1482.888,1399.997
15.0,11085.0,1477.53,1400.258
21.0,11086.0,1533.967,1406.195
22.0,11086.0,1530.274,1405.186
23.0,11086.0,1526.581,1404.176
24.0,11086.0,1522.889,1403.166
25.0,11086.0,1519.254,1402.433
26.0,11086.0,1515.619,1401.7
27.0,11086.0,1511.825,1401.065
28.0,11086.0,1507.999,1400.624
29.0,11086.0,1504.005,1399.866
30.0,11086.0,1500.479,1399.654
31.0,11086.0,1496.264,1399.152
32.0,11086.0,1491.786,1398.819
33.0,11086.0,1487.856,1398.508
34.0,11086.0,1483.474,1398.247
35.0,11086.0,1478.822,1398.187
18.0,11087.0,1526.62,1404.285
19.0,11087.0,1522.613,1403.336
20.0,11087.0,1519.018,1402.636
21.0,11087.0,1515.629,1401.975
22.0,11087.0,1512.244,1401.315
23.0,11087.0,1507.961,1400.637
24.0,11087.0,1503.692,1400.093
25.0,11087.0,1499.406,1399.699
26.0,11087.0,1495.136,1399.334
27.0,11087.0,1490.343,1399.071
28.0,11087.0,1485.545,1398.808
29.0,11087.0,1479.548,1398.564
30.0,11087.0,1475.32,1398.341
31.0,11087.0,1471.082,1398.345
32.0,11087.0,1466.866,1398.575
5.0,11088.0,1500.096,1408.772
6.0,11088.0,1500.096,1408.772
7.0,11088.0,1500.096,1408.772
8.0,11088.0,1500.096,1408.772
9.0,11088.0,1500.096,1408.772
10.0,11088.0,1500.096,1408.772
11.0,11088.0,1500.246,1408.788
12.0,11088.0,1500.394,1408.805
13.0,11088.0,1500.544,1408.821
14.0,11088.0,1500.693,1408.838
15.0,11088.0,1500.842,1408.854
16.0,11088.0,1501.385,1408.943
17.0,11088.0,1501.927,1409.031
18.0,11088.0,1502.469,1409.119
19.0,11088.0,1503.013,1409.208
20.0,11088.0,1503.555,1409.296
21.0,11088.0,1503.693,1409.299
22.0,11088.0,1503.83,1409.302
23.0,11088.0,1503.967,1409.304
24.0,11088.0,1504.104,1409.307
25.0,11088.0,1504.241,1409.309
26.0,11088.0,1504.228,1409.309
20.0,11089.0,1468.156,1411.8
21.0,11089.0,1474.33,1411.473
22.0,11089.0,1480.395,1411.408
23.0,11089.0,1486.462,1411.502
24.0,11089.0,1492.44,1411.767
25.0,11089.0,1498.407,1412.241
26.0,11089.0,1504.352,1412.923
27.0,11089.0,1510.676,1413.872
28.0,11089.0,1517.279,1415.281
29.0,11089.0,1523.802,1416.995
30.0,11089.0,1530.246,1419.012
31.0,11089.0,1536.918,1421.456
32.0,11089.0,1543.776,1424.328
33.0,11089.0,1550.514,1427.526
34.0,11089.0,1557.399,1430.895
35.0,11089.0,1564.284,1434.264
36.0,11089.0,1571.169,1437.632
37.0,11089.0,1578.055,1441.001
38.0,11089.0,1584.948,1444.374
39.0,11089.0,1592.193,1447.78
12.0,110810.0,1541.29,1411.526
13.0,110810.0,1537.777,1410.376
14.0,110810.0,1534.268,1409.227
15.0,110810.0,1530.743,1408.074
16.0,110810.0,1525.966,1406.828
17.0,110810.0,1521.131,1405.804
18.0,110810.0,1515.752,1404.891
19.0,110810.0,1510.367,1403.978
20.0,110810.0,1504.566,1403.391
21.0,110810.0,1498.732,1402.743
22.0,110810.0,1492.907,1402.097
23.0,110810.0,1486.793,1401.86
24.0,110810.0,1480.663,1401.449
25.0,110810.0,1474.517,1401.495
15.0,9820.0,388.854,1131.458
16.0,9820.0,388.854,1131.458
17.0,9820.0,388.854,1131.458
18.0,9820.0,388.854,1131.458
19.0,9820.0,388.854,1131.458
20.0,9820.0,388.854,1131.458
21.0,9820.0,388.854,1131.458
22.0,9820.0,388.854,1131.458
23.0,9820.0,388.854,1131.458
24.0,9820.0,388.854,1131.458
25.0,9820.0,388.867,1131.442
26.0,9820.0,388.808,1131.26
27.0,9820.0,388.501,1130.498
28.0,9820.0,388.305,1129.995
29.0,9820.0,387.79,1128.746
30.0,9820.0,387.174,1127.161
31.0,9820.0,386.404,1125.222
32.0,9820.0,385.691,1123.421
33.0,9820.0,384.674,1120.889
34.0,9820.0,383.586,1118.192
35.0,9820.0,382.172,1114.835
36.0,9820.0,380.767,1111.486
37.0,9820.0,379.009,1107.302
38.0,9820.0,377.593,1103.93
17.0,9821.0,385.29,1130.553
18.0,9821.0,385.29,1130.553
19.0,9821.0,385.29,1130.553
20.0,9821.0,385.29,1130.553
21.0,9821.0,385.29,1130.553
22.0,9821.0,385.29,1130.553
23.0,9821.0,385.29,1130.553
24.0,9821.0,385.29,1130.553
25.0,9821.0,385.29,1130.553
26.0,9821.0,385.29,1130.553
27.0,9821.0,385.29,1130.553
28.0,9821.0,385.29,1130.553
29.0,9821.0,384.933,1129.838
30.0,9821.0,384.555,1129.133
31.0,9821.0,384.156,1128.441
32.0,9821.0,383.737,1127.76
33.0,9821.0,383.297,1127.091
34.0,9821.0,382.491,1125.786
35.0,9821.0,381.389,1124.269
36.0,9821.0,380.395,1123.098
37.0,9821.0,379.203,1121.88
38.0,9821.0,377.424,1120.38
24.0,9822.0,421.301,1205.917
25.0,9822.0,419.235,1200.991
26.0,9822.0,417.165,1196.054
27.0,9822.0,415.097,1191.122
28.0,9822.0,413.042,1185.837
29.0,9822.0,411.139,1180.497
30.0,9822.0,409.389,1175.104
31.0,9822.0,407.618,1169.588
32.0,9822.0,405.846,1164.073
33.0,9822.0,404.073,1158.551
34.0,9822.0,402.518,1153.996
35.0,9822.0,400.796,1148.37
36.0,9822.0,399.534,1143.72
37.0,9822.0,398.546,1139.84
38.0,9822.0,397.685,1135.509
1.0,9823.0,318.357,1147.192
2.0,9823.0,321.875,1145.702
3.0,9823.0,324.881,1144.425
4.0,9823.0,327.897,1143.143
5.0,9823.0,330.917,1141.878
6.0,9823.0,333.934,1140.614
7.0,9823.0,336.958,1139.347
8.0,9823.0,339.977,1138.082
9.0,9823.0,342.929,1136.757
10.0,9823.0,345.894,1135.567
11.0,9823.0,348.521,1134.523
12.0,9823.0,350.709,1133.651
13.0,9823.0,353.191,1132.691
14.0,9823.0,354.19,1132.272
15.0,9823.0,355.188,1131.853
16.0,9823.0,356.187,1131.434
17.0,9823.0,357.183,1131.016
18.0,9823.0,358.18,1130.598
19.0,9823.0,359.178,1130.179
20.0,9823.0,360.175,1129.761
21.0,9823.0,361.171,1129.343
22.0,9823.0,362.169,1128.924
23.0,9823.0,363.166,1128.506
24.0,9823.0,363.166,1128.506
25.0,9823.0,363.166,1128.506
26.0,9823.0,363.166,1128.506
27.0,9823.0,363.166,1128.506
28.0,9823.0,363.166,1128.506
29.0,9823.0,363.166,1128.506
30.0,9823.0,363.166,1128.506
31.0,9823.0,363.166,1128.506
0.0,9824.0,379.325,1139.365
1.0,9824.0,380.675,1141.661
2.0,9824.0,382.345,1144.572
3.0,9824.0,383.922,1147.574
4.0,9824.0,385.426,1150.596
5.0,9824.0,386.829,1153.896
6.0,9824.0,388.234,1157.407
7.0,9824.0,389.666,1160.985
8.0,9824.0,391.114,1164.738
9.0,9824.0,392.642,1168.699
10.0,9824.0,393.992,1172.286
11.0,9824.0,395.738,1176.364
12.0,9824.0,397.138,1179.607
13.0,9824.0,398.907,1183.674
14.0,9824.0,400.691,1187.739
15.0,9824.0,402.482,1191.79
16.0,9824.0,404.288,1195.847
17.0,9824.0,406.091,1199.882
18.0,9824.0,407.902,1203.924
19.0,9824.0,409.716,1207.972
20.0,9824.0,411.721,1213.15
21.0,9824.0,413.482,1218.417
17.0,9825.0,391.961,1138.702
18.0,9825.0,391.961,1138.702
19.0,9825.0,391.961,1138.702
20.0,9825.0,391.961,1138.702
21.0,9825.0,391.961,1138.702
22.0,9825.0,391.961,1138.702
23.0,9825.0,391.961,1138.702
24.0,9825.0,391.961,1138.702
25.0,9825.0,391.927,1138.586
26.0,9825.0,391.892,1138.47
27.0,9825.0,391.858,1138.354
28.0,9825.0,391.824,1138.238
29.0,9825.0,391.79,1138.122
30.0,9825.0,391.317,1137.048
31.0,9825.0,390.845,1135.974
32.0,9825.0,390.372,1134.9
33.0,9825.0,389.899,1133.825
34.0,9825.0,389.097,1131.908
35.0,9825.0,388.116,1129.565
36.0,9825.0,387.312,1127.646
37.0,9825.0,386.421,1125.518
38.0,9825.0,385.151,1122.561
1.0,9826.0,362.434,1053.381
2.0,9826.0,362.433,1053.38
3.0,9826.0,362.432,1053.38
4.0,9826.0,362.431,1053.379
5.0,9826.0,362.431,1053.378
6.0,9826.0,362.43,1053.378
7.0,9826.0,362.429,1053.377
8.0,9826.0,362.428,1053.376
9.0,9826.0,362.902,1053.235
10.0,9826.0,363.376,1053.094
11.0,9826.0,363.745,1052.984
12.0,9826.0,364.038,1052.896
13.0,9826.0,364.403,1052.787
14.0,9826.0,364.768,1052.678
15.0,9826.0,365.176,1052.557
16.0,9826.0,365.585,1052.435
0.0,9960.0,727.256,2732.21
1.0,9960.0,728.18,2735.603
2.0,9960.0,729.197,2739.334
3.0,9960.0,730.122,2742.727
4.0,9960.0,730.882,2745.277
5.0,9960.0,731.824,2748.083
6.0,9960.0,732.849,2750.51
7.0,9960.0,733.938,2752.909
8.0,9960.0,734.693,2754.626
9.0,9960.0,735.45,2756.346
10.0,9960.0,736.206,2758.063
11.0,9960.0,736.597,2758.799
12.0,9960.0,736.988,2759.534
13.0,9960.0,737.419,2760.344
14.0,9960.0,737.81,2761.08
15.0,9960.0,738.202,2761.816
16.0,9960.0,738.355,2762.032
17.0,9960.0,738.508,2762.247
18.0,9960.0,738.662,2762.462
19.0,9960.0,738.815,2762.677
20.0,9960.0,738.968,2762.893
21.0,9960.0,739.676,2763.981
22.0,9960.0,740.383,2765.068
23.0,9960.0,741.091,2766.157
24.0,9960.0,741.8,2767.247
25.0,9960.0,742.982,2768.92
26.0,9960.0,744.508,2770.883
27.0,9960.0,746.231,2772.94
19.0,9550.0,930.491,1605.443
20.0,9550.0,927.543,1606.362
21.0,9550.0,924.274,1607.382
22.0,9550.0,921.663,1608.083
23.0,9550.0,919.877,1608.63
24.0,9550.0,918.593,1608.953
25.0,9550.0,917.283,1609.136
26.0,9550.0,916.705,1609.173
27.0,9550.0,916.614,1609.15
28.0,9550.0,916.524,1609.127
29.0,9550.0,916.433,1609.104
30.0,9550.0,916.343,1609.081
31.0,9550.0,916.252,1609.058
32.0,9550.0,915.597,1608.961
33.0,9550.0,914.948,1608.819
34.0,9550.0,914.32,1608.608
35.0,9550.0,913.018,1607.802
36.0,9550.0,911.897,1606.758
37.0,9550.0,910.942,1605.563
38.0,9550.0,910.149,1603.786
5.0,9551.0,910.29,1591.304
6.0,9551.0,910.005,1591.03
7.0,9551.0,909.72,1590.755
8.0,9551.0,909.435,1590.48
9.0,9551.0,908.716,1589.549
10.0,9551.0,907.996,1588.616
11.0,9551.0,907.701,1587.043
12.0,9551.0,907.823,1585.447
13.0,9551.0,907.543,1583.04
14.0,9551.0,907.453,1580.617
15.0,9551.0,907.837,1577.528
16.0,9551.0,908.221,1574.443
17.0,9551.0,908.606,1571.353
18.0,9551.0,908.99,1568.268
19.0,9551.0,909.319,1565.688
20.0,9551.0,909.549,1563.357
21.0,9551.0,909.73,1560.765
22.0,9551.0,909.766,1560.226
23.0,9551.0,909.787,1559.735
24.0,9551.0,909.807,1559.244
25.0,9551.0,909.828,1558.753
26.0,9551.0,909.848,1558.263
27.0,9551.0,909.868,1557.771
28.0,9551.0,909.889,1557.281
29.0,9551.0,909.888,1557.274
30.0,9551.0,909.888,1557.267
31.0,9551.0,909.887,1557.26
32.0,9551.0,909.887,1557.253
0.0,9552.0,899.597,1718.182
1.0,9552.0,901.789,1716.83
2.0,9552.0,903.855,1715.292
3.0,9552.0,905.778,1713.581
4.0,9552.0,907.401,1711.393
5.0,9552.0,908.864,1708.426
6.0,9552.0,909.66,1705.264
7.0,9552.0,910.176,1701.463
8.0,9552.0,910.435,1697.515
9.0,9552.0,910.28,1693.563
10.0,9552.0,910.183,1689.371
11.0,9552.0,910.087,1685.184
12.0,9552.0,910.094,1681.16
13.0,9552.0,910.102,1677.131
14.0,9552.0,910.109,1673.103
15.0,9552.0,910.117,1669.078
16.0,9552.0,910.124,1665.059
17.0,9552.0,910.129,1660.688
18.0,9552.0,910.103,1656.688
19.0,9552.0,910.077,1652.679
20.0,9552.0,910.053,1648.852
21.0,9552.0,910.026,1644.607
22.0,9552.0,909.997,1639.939
23.0,9552.0,909.97,1635.789
24.0,9552.0,909.944,1631.644
25.0,9552.0,909.917,1627.498
26.0,9552.0,909.891,1623.353
27.0,9552.0,909.865,1620.14
28.0,9552.0,909.838,1616.931
29.0,9552.0,909.812,1613.722
30.0,9552.0,909.786,1610.512
31.0,9552.0,909.607,1607.613
32.0,9552.0,909.421,1604.713
33.0,9552.0,909.234,1601.81
34.0,9552.0,908.905,1599.138
35.0,9552.0,908.569,1596.467
36.0,9552.0,908.233,1593.793
37.0,9552.0,907.992,1591.384
38.0,9552.0,907.751,1588.979
1.0,9553.0,893.256,1623.732
2.0,9553.0,892.549,1624.44
3.0,9553.0,891.805,1625.11
4.0,9553.0,891.248,1625.883
5.0,9553.0,890.369,1626.512
6.0,9553.0,889.529,1627.022
7.0,9553.0,888.654,1627.471
8.0,9553.0,887.814,1627.955
9.0,9553.0,886.974,1628.439
10.0,9553.0,886.133,1628.924
11.0,9553.0,885.236,1629.439
12.0,9553.0,884.339,1629.954
13.0,9553.0,883.441,1630.469
14.0,9553.0,882.543,1630.985
15.0,9553.0,881.521,1631.702
16.0,9553.0,880.505,1632.425
17.0,9553.0,879.487,1633.149
18.0,9553.0,878.489,1633.781
19.0,9553.0,877.489,1634.413
20.0,9553.0,876.588,1634.983
21.0,9553.0,875.588,1635.615
22.0,9553.0,874.489,1636.31
23.0,9553.0,873.489,1636.942
24.0,9553.0,872.489,1637.574
25.0,9553.0,871.49,1638.206
0.0,8090.0,1316.213,1063.033
1.0,8090.0,1319.005,1066.266
2.0,8090.0,1321.807,1069.545
3.0,8090.0,1324.659,1072.848
4.0,8090.0,1327.495,1076.033
5.0,8090.0,1330.191,1079.256
6.0,8090.0,1332.932,1082.531
7.0,8090.0,1335.648,1085.777
8.0,8090.0,1338.384,1089.013
9.0,8090.0,1341.27,1092.423
10.0,8090.0,1344.135,1095.807
11.0,8090.0,1346.939,1099.089
12.0,8090.0,1349.717,1102.34
13.0,8090.0,1352.526,1105.627
14.0,8090.0,1355.336,1108.915
15.0,8090.0,1358.048,1112.09
16.0,8090.0,1360.945,1115.552
17.0,8090.0,1363.293,1118.261
18.0,8090.0,1365.532,1120.843
19.0,8090.0,1367.948,1123.595
20.0,8090.0,1370.022,1125.956
21.0,8090.0,1372.082,1128.267
22.0,8090.0,1374.332,1130.765
23.0,8090.0,1376.834,1133.555
24.0,8090.0,1379.527,1136.566
25.0,8090.0,1382.187,1139.538
26.0,8090.0,1384.834,1142.608
27.0,8090.0,1387.406,1145.784
28.0,8090.0,1389.936,1148.873
29.0,8090.0,1392.381,1151.828
30.0,8090.0,1394.854,1154.723
31.0,8090.0,1397.151,1157.523
32.0,8090.0,1399.493,1160.242
33.0,8090.0,1401.614,1162.705
34.0,8090.0,1403.928,1165.391
35.0,8090.0,1406.231,1168.065
36.0,8090.0,1408.495,1170.692
37.0,8090.0,1410.811,1173.315
38.0,8090.0,1413.321,1176.157
0.0,8091.0,1317.989,1073.967
1.0,8091.0,1320.461,1077.367
2.0,8091.0,1323.061,1080.597
3.0,8091.0,1325.518,1083.591
4.0,8091.0,1327.913,1086.411
5.0,8091.0,1330.264,1089.227
6.0,8091.0,1332.59,1092.065
7.0,8091.0,1334.942,1094.834
8.0,8091.0,1337.06,1097.362
9.0,8091.0,1339.046,1099.775
10.0,8091.0,1340.896,1102.079
11.0,8091.0,1342.428,1103.937
12.0,8091.0,1343.712,1105.645
13.0,8091.0,1344.903,1107.129
14.0,8091.0,1345.725,1108.211
15.0,8091.0,1346.68,1109.404
16.0,8091.0,1347.814,1110.845
17.0,8091.0,1348.311,1111.487
18.0,8091.0,1348.419,1111.628
19.0,8091.0,1348.538,1111.784
20.0,8091.0,1348.647,1111.925
